node,year_construction,capacity_existing
NO,1990,0.00016783817120022797
NO,1991,0.044476010711148505
NO,1992,0.0057595735585879515
NO,1993,0.030841984516744827
NO,1994,0.00016783817120022797
NO,1995,0.01393985551044932
NO,1996,0.0412595528711877
NO,1997,0.021468683175131797
NO,1998,0.023871964808357335
NO,1999,0.04078277103276566
NO,2000,0.008743293274964118
NO,2001,0.07224866338592678
NO,2002,0.014377990867749867
NO,2003,0.09309530574997368
NO,2004,0.024975575966858052
NO,2005,0.020174535629481034
NO,2006,0.06433378592051758
NO,2007,0.05449998093259298
NO,2008,0.043942805372582786
NO,2009,0.04089610722718486
NO,2010,0.1094207341124912
NO,2011,0.00016783817120022797
NO,2012,0.07984136688408065
NO,2013,0.13104977565129206
NO,2014,0.009806726351761707
NO,2015,0.052752145561512566
NO,2016,0.06724577381529444
NO,2017,0.06840113242829876
NO,2018,0.04861553748891379
NO,2019,0.014380974073726776
NO,2020,0.00016783817120022797
NO,2021,0.00016783817120022797
PL,1984,0.25006827568294737
PL,1985,0.25006827568294737
PL,1986,0.25006827568294737
PL,1987,0.25006827568294737
PL,1988,0.25006827568294737
PL,1989,0.25006827568294737
PL,1990,0.25006827568294737
PL,1993,0.25006827568294737
PL,1994,1.4560781832795464
PL,1995,0.25006827568294737
PL,1996,1.56902969279736
PL,1997,0.25006827568294737
PL,1998,1.5262300715120796
PL,1999,0.25006827568294737
PL,2000,0.25006827568294737
PL,2001,1.242625452395784
PL,2002,0.25006827568294737
PL,2003,0.25006827568294737
PL,2004,0.44946137293140326
PL,2005,0.25006827568294737
PL,2006,0.25006827568294737
PL,2007,0.25006827568294737
PL,2008,0.3451968205636053
PL,2009,0.25006827568294737
PL,2010,0.25006827568294737
PL,2011,0.25006827568294737
PL,2012,0.28438199474107095
PL,2013,0.5792183304893349
PL,2014,0.25006827568294737
PL,2015,0.25006827568294737
PL,2016,0.25006827568294737
PL,2017,0.5834722061714211
PL,2018,0.25006827568294737
PL,2019,1.0629641531160599
PL,2020,0.38565888723215136
PL,2021,0.25006827568294737
PT,2007,0.0001938452710032127
PT,2010,0.009129172227426116
PT,2011,0.00106999226718954
PT,2012,0.011701112501187494
PT,2013,0.0011652887990927577
PT,2017,0.002514031454758054
RO,1992,0.41034264373505014
RO,1993,0.4193906348491252
RO,1996,0.2170746501744505
RO,1999,0.17825929317943157
RO,2001,0.06720642756809525
RO,2005,0.040981054112807946
RO,2011,0.07611906624065679
SE,1984,0.02457271424007026
SE,1985,0.02457271424007026
SE,1986,0.02457271424007026
SE,1987,0.02457271424007026
SE,1988,0.02457271424007026
SE,1989,0.02457271424007026
SE,1990,0.02457271424007026
SE,1991,0.4658112405614374
SE,1992,2.029032553689146
SE,1993,0.381335425748635
SE,1994,0.02457271424007026
SE,1995,0.0870570099384963
SE,1996,0.2979558350130253
SE,1997,0.02457271424007026
SE,1998,0.25728177986769407
SE,1999,0.33057280705940906
SE,2000,0.02457271424007026
SE,2001,0.5515566207082364
SE,2002,0.13321407281304495
SE,2003,0.10850365035558174
SE,2004,0.4044503043826761
SE,2005,0.26357540212734154
SE,2006,0.2882985133707806
SE,2007,0.02457271424007026
SE,2008,0.14260895661283804
SE,2009,0.3852272970086116
SE,2010,0.7551580012956829
SE,2011,0.02457271424007026
SE,2012,0.37769492610286615
SE,2013,0.0803473539415177
SE,2014,0.02457271424007026
SE,2015,0.02457271424007026
SE,2016,0.14599618148788926
SE,2017,0.13766529793868726
SE,2018,0.12586171366671736
SE,2019,0.11815068336511295
SE,2020,0.02457271424007026
SE,2021,0.02457271424007026
SI,1984,0.005751082626725135
SI,1985,0.005751082626725135
SI,1986,0.005751082626725135
SI,1987,0.005751082626725135
SI,1988,0.005751082626725135
SI,1989,0.005751082626725135
SI,1990,0.005751082626725135
SI,1993,0.005751082626725135
SI,1994,0.04277149564093194
SI,1995,0.011649139802473413
SI,1996,0.005751082626725135
SI,1997,0.005751082626725135
SI,1998,0.005751082626725135
SI,1999,0.005751082626725135
SI,2000,0.005751082626725135
SI,2001,0.005751082626725135
SI,2002,0.005751082626725135
SI,2003,0.005751082626725135
SI,2004,0.03923671619714986
SI,2005,0.005751082626725135
SI,2006,0.035579963465464
SI,2007,0.005751082626725135
SI,2008,0.005751082626725135
SI,2009,0.03964892889784378
SI,2010,0.035974752291269264
SI,2011,0.012812508114454136
SI,2012,0.022018241369735226
SI,2013,0.021951656148730403
SI,2014,0.005751082626725135
SI,2015,0.015486579990975255
SI,2016,0.006181548871440638
SI,2017,0.045627727333718955
SI,2018,0.036656336557129285
SI,2019,0.005751082626725135
SI,2020,0.011876921639276396
SI,2021,0.005751082626725135
SK,2001,0.7007726590594621
SK,2002,0.05213770436524667
SK,2004,0.12213833789158768
SK,2009,0.10693731078979174
SK,2010,0.0039224030738926885
SK,2011,0.1367658667090721
SK,2016,0.1558800236209943
SK,2020,0.01484730799694911
UK,1999,0.8542716755527571
UK,2005,0.07104721527329794
UK,2006,0.05515474511484575
UK,2007,0.07921021859178046
UK,2009,0.08370417176766609
UK,2011,0.2847642576373697
UK,2014,0.5504733670308846
UK,2017,0.030288939050060026
