node,year_construction,capacity_existing
HR,2020,0.3939397372947844
HU,2004,0.07530023950491112
HU,2005,0.07530023950491112
HU,2006,0.19872451770157362
HU,2007,0.07530023950491112
HU,2008,0.2454068855229436
HU,2009,0.07530023950491112
HU,2010,0.3289775058965351
HU,2013,0.5426791641436217
HU,2014,0.1474897982958337
HU,2016,0.10851157401623701
HU,2017,0.06382820861594449
HU,2018,0.2248277230770921
HU,2020,0.03315882924745075
IE,2004,0.7507604798303749
IE,2005,0.9462305524736778
IE,2006,0.7507604798303749
IE,2007,0.7507604798303749
IE,2008,0.7507604798303749
IE,2009,0.7507604798303749
IE,2010,0.7507604798303749
IE,2015,0.11175690412541821
IE,2016,0.1066725524758621
IE,2020,0.4023512238309435
IT,2004,2.102257334697784
IT,2005,1.3345315658205021
IT,2006,1.3345315658205021
IT,2007,1.3345315658205021
IT,2008,1.3345315658205021
IT,2009,1.3345315658205021
IT,2010,1.3345315658205021
IT,2011,1.551099568568955
IT,2014,1.9461014212902676
IT,2015,0.13942158094590684
IT,2018,1.8067797617691417
IT,2019,1.4780580628336082
IT,2020,0.43838829575010435
LT,2004,0.020173790911499647
LT,2005,0.07420681646332303
LT,2006,0.05785938525287047
LT,2007,0.020173790911499647
LT,2008,0.020173790911499647
LT,2009,0.020173790911499647
LT,2010,0.1249834068092984
LT,2011,0.14234010287607526
LT,2013,0.06527863524681955
LT,2014,0.012574775766074731
LT,2016,0.04287724360559597
LT,2017,0.05166327695881602
LT,2019,0.0033063255341222635
LU,2004,0.07381549439451855
LU,2005,0.040267280320841266
LU,2006,0.040267280320841266
LU,2007,0.044275538928931844
LU,2008,0.040267280320841266
LU,2009,0.08237535843305024
LU,2010,0.040267280320841266
LU,2011,0.14085661558204773
LU,2012,0.05709873193646805
LU,2015,0.04895075689992697
LU,2017,0.06380416085677322
LU,2021,0.15220197357228069
LV,2004,0.014152358925227497
LV,2005,0.006070270079053987
LV,2006,0.04492711954130785
LV,2007,0.006070270079053987
LV,2008,0.006070270079053987
LV,2009,0.012882109215414168
LV,2010,0.1036826499999188
LV,2011,0.1806575431448027
LV,2013,0.13237985700591415
LV,2014,0.02831296672374511
LV,2015,0.05999730765941899
LV,2018,0.0021840061786620115
LV,2019,0.0558549619443655
LV,2020,0.062137370695415944
LV,2021,0.03856363178116838
NL,2004,0.06081486352978437
NL,2005,0.20051812553665788
NL,2006,0.07892652154780612
NL,2007,0.12701404818033407
NL,2008,0.06081486352978437
NL,2009,0.06081486352978437
NL,2010,0.06081486352978437
NL,2011,0.3323498308351105
NL,2012,0.11778199710144709
NL,2013,0.05458587010927597
NL,2014,0.6379340677932083
NL,2015,0.02069232432189208
NL,2017,0.2972133987502305
NL,2018,0.23510307350091533
NL,2019,0.3891164656056993
NL,2020,0.13522099949293429
NO,2004,0.040889357276923735
NO,2005,0.040889357276923735
NO,2006,0.0720078326245798
NO,2007,0.040889357276923735
NO,2008,0.040889357276923735
NO,2009,0.2365390596705596
NO,2010,0.040889357276923735
NO,2014,0.16428329137928951
NO,2016,1.056047845071476
NO,2017,0.025278009784374812
NO,2019,0.1137079272859734
NO,2021,0.223125353330112
PL,2004,1.7365714251216482
PL,2005,3.7206959676871283
PL,2006,2.866879782642455
PL,2007,1.7365714251216482
PL,2008,2.468762231246121
PL,2009,1.7365714251216482
PL,2010,1.9811310232539516
PL,2011,5.54061593279652
PL,2012,1.069417753489835
PL,2014,0.7071664150003835
PL,2015,0.6718060637890315
PL,2016,1.0063141027870715
PL,2017,1.5486705082780357
PL,2019,2.299488512413671
PL,2020,1.2312420384630207
PT,2004,0.03838550714426192
PT,2005,0.11712354251995412
PT,2006,0.03838550714426192
PT,2007,0.03838550714426192
PT,2008,0.03838550714426192
PT,2009,0.03838550714426192
PT,2010,0.27366892727719394
PT,2011,0.022491798690488177
PT,2012,0.045160319582953926
PT,2013,0.022574183402339684
PT,2014,0.013460115121746361
PT,2015,0.030872334751440085
PT,2016,0.20611634845521146
PT,2020,0.018532455958867284
PT,2021,0.04538260998172507
RO,2005,0.05528635397777548
RO,2007,0.5896117634815659
RO,2011,0.3000218526145326
RO,2014,0.13080711370230946
RO,2015,0.13935590202099024
RO,2017,0.056438006392973694
RO,2018,0.14254243957863144
RO,2019,0.04693562968136722
SE,2004,0.1090486307322
SE,2005,0.26033670429683503
SE,2006,0.1090486307322
SE,2007,0.1090486307322
SE,2008,0.1090486307322
SE,2009,0.1090486307322
SE,2010,0.1090486307322
SE,2014,0.348204770191765
SE,2016,0.15927848957730686
SE,2019,0.09529407681558642
SI,2008,0.18210072953237522
SI,2011,0.13687874506356928
SI,2013,0.22560869787161883
SI,2014,0.021740592053808183
SI,2016,0.3657364252358658
SI,2017,0.011211067841259704
SI,2018,0.14239102410646665
SI,2019,0.0022191606322678288
SI,2020,0.02942218358058991
SK,2009,0.05551532892705613
SK,2011,0.20763725740709815
SK,2013,0.09429453927246312
SK,2017,0.01238456462320986
SK,2018,0.048499175921915494
SK,2019,0.010286451840089028
UK,2004,1.2852012757267957
UK,2005,0.8390787533305583
UK,2006,1.2400562866558889
UK,2007,0.8390787533305583
UK,2008,0.8390787533305583
UK,2009,1.2994300866378574
UK,2010,0.8390787533305583
UK,2011,1.6768147938350757
UK,2013,0.21763901683162745
UK,2014,2.930745251566303
UK,2016,6.79649421857833
UK,2017,0.7098407304016391
UK,2019,0.15978242479040114
UK,2021,1.1774588922647806
