node,year_construction,capacity_existing
EL,2004,0.051715653856300614
EL,2006,0.03399881541307859
EL,2007,0.07716133874381292
EL,2008,0.056749271621399755
EL,2009,0.11162939797345539
EL,2010,0.04199167835991524
EL,2012,0.19807425996394423
EL,2013,0.3149204270691004
EL,2014,1.0580554326688336
EL,2016,0.29325011257017364
EL,2017,0.17657468483611893
ES,1994,0.11554037972815281
ES,1995,0.25182080868167056
ES,1996,0.05813527941767433
ES,1997,0.19635588968901888
ES,1998,0.0965854815102944
ES,1999,0.06438136323847295
ES,2000,0.04551633223296769
ES,2001,0.16940234688862574
ES,2002,0.05670195513587994
ES,2003,0.04551633223296769
ES,2004,0.04551633223296769
ES,2005,0.14203108638925438
ES,2006,0.17018892818041292
ES,2007,0.20470168373927297
ES,2008,0.26976140734343934
ES,2009,0.06051273200370477
ES,2010,0.04551633223296769
ES,2011,0.17830339188381578
ES,2012,0.04551633223296769
ES,2013,0.04551633223296769
ES,2014,0.2573411859990007
ES,2015,0.06909745711126078
ES,2016,0.20692677379420027
ES,2017,0.15908570428240612
ES,2018,0.04551633223296769
ES,2019,0.21832185303239543
ES,2020,0.04551633223296769
FI,1994,0.04811881703283273
FI,1995,0.03669727412551928
FI,1996,0.037362450937445314
FI,1997,0.09034247815577302
FI,1998,0.04290507655206186
FI,1999,0.13983413094271496
FI,2000,0.10674504596649474
FI,2001,0.03669727412551928
FI,2002,0.06629706524582805
FI,2003,0.03669727412551928
FI,2004,0.10934469041442979
FI,2005,0.08701421824850425
FI,2006,0.06669806197218403
FI,2007,0.03669727412551928
FI,2008,0.07972918991157565
FI,2009,0.03669727412551928
FI,2010,0.03669727412551928
FI,2011,0.16562352876118494
FI,2012,0.03669727412551928
FI,2013,0.06669494125573286
FI,2014,0.03669727412551928
FI,2015,0.0880097448481695
FI,2016,0.03669727412551928
FI,2017,0.2854843094394732
FI,2018,0.10049803693853893
FI,2019,0.03669727412551928
FI,2020,0.0455533193606321
FI,2021,0.034048290728929904
FR,1994,1.737778272018983
FR,1995,0.6717270438995739
FR,1996,0.48437014521666716
FR,1997,1.1966367020508315
FR,1998,0.48437014521666716
FR,1999,0.7913043721305382
FR,2000,0.9586712872220238
FR,2001,0.48437014521666716
FR,2002,1.1437381046453003
FR,2003,0.7167012123433014
FR,2004,0.48437014521666716
FR,2005,0.820867647488114
FR,2006,2.0496845180120196
FR,2007,2.911895673503696
FR,2008,0.48437014521666716
FR,2009,0.49327036009957675
FR,2010,1.758867589804322
FR,2011,0.48437014521666716
FR,2012,1.5092935939625651
FR,2013,0.894749112755425
FR,2014,0.9039885652431513
FR,2015,0.8715929318983096
FR,2016,1.4056447311576514
FR,2017,0.48437014521666716
FR,2018,1.005509597718568
FR,2019,1.0143066679079982
FR,2020,0.48437014521666716
HR,1994,0.03936602652795885
HR,1995,0.009951483484619437
HR,1996,0.004981861870663578
HR,1997,0.04717311936060068
HR,1998,0.004981861870663578
HR,1999,0.02398183133586628
HR,2000,0.0447390680651513
HR,2001,0.004981861870663578
HR,2002,0.04294081220247226
HR,2003,0.004981861870663578
HR,2004,0.04619120690656786
HR,2005,0.018557735504857627
HR,2006,0.06463654580461056
HR,2007,0.04468990688859289
HR,2008,0.02915053134989078
HR,2009,0.004981861870663578
HR,2010,0.004981861870663578
HR,2011,0.05825040224214913
HR,2012,0.03741108077772946
HR,2013,0.004981861870663578
HR,2014,0.03216813641557901
HR,2015,0.012837218467719586
HR,2016,0.004981861870663578
HR,2017,0.050574020394825385
HR,2018,0.04049821490042712
HR,2019,0.025887660828696073
HR,2020,0.004981861870663578
HU,1994,0.06444477760115755
HU,1995,0.015197782975068309
HU,1996,0.015197782975068309
HU,1997,0.1148646256505518
HU,1998,0.12689190518001134
HU,1999,0.015197782975068309
HU,2000,0.07172900117197734
HU,2001,0.015197782975068309
HU,2002,0.07393225358490994
HU,2003,0.015197782975068309
HU,2004,0.07016723746530333
HU,2005,0.015197782975068309
HU,2006,0.19570680543042807
HU,2007,0.3124491838930105
HU,2008,0.0665996926768144
HU,2009,0.015197782975068309
HU,2010,0.015197782975068309
HU,2011,0.06939892086324825
HU,2012,0.015197782975068309
HU,2013,0.015197782975068309
HU,2014,0.23778305705599403
HU,2015,0.015197782975068309
HU,2016,0.015197782975068309
HU,2017,0.028820739337147065
HU,2018,0.17882351413769848
HU,2019,0.08022800140012186
HU,2020,0.015197782975068309
HU,2021,0.02912391322537811
IE,1994,0.012831321583520412
IE,1995,0.025149430602295717
IE,1996,0.04262732782697349
IE,1997,0.04321416966958664
IE,1998,0.012831321583520412
IE,1999,0.04851010285120672
IE,2000,0.04487731304218405
IE,2001,0.026010890246838878
IE,2002,0.04451317536265005
IE,2003,0.03485448136913579
IE,2004,0.026820493725432108
IE,2005,0.028528857883811223
IE,2006,0.08076961125452364
IE,2007,0.04592349615474401
IE,2008,0.012831321583520412
IE,2009,0.034767045016644745
IE,2010,0.012831321583520412
IE,2011,0.10875637340723884
IE,2012,0.035094729430869054
IE,2013,0.027367195958325295
IE,2014,0.09300805831594039
IE,2015,0.016457096055790668
IE,2016,0.012831321583520412
IE,2017,0.0370342030671755
IE,2018,0.032505473414645644
IE,2019,0.060756733817619805
IE,2020,0.012831321583520412
IE,2021,0.02628056953493987
IT,1994,0.6862819654396908
IT,1995,0.030062089460695048
IT,1996,0.030062089460695048
IT,1997,0.3514898219888145
IT,1998,0.030062089460695048
IT,1999,0.030062089460695048
IT,2000,0.42200882786885213
IT,2001,0.030062089460695048
IT,2002,0.36003015100125263
IT,2003,0.030062089460695048
IT,2004,0.20294574955510264
IT,2005,0.030062089460695048
IT,2006,0.4448796865618484
IT,2007,0.24099675133264445
IT,2008,0.030062089460695048
IT,2009,0.067448421628833
IT,2010,0.030062089460695048
IT,2011,0.7310408631652577
IT,2012,0.030062089460695048
IT,2013,0.030062089460695048
IT,2014,0.866848894811708
IT,2015,0.030062089460695048
IT,2016,0.030062089460695048
IT,2017,3.5571232073495276
IT,2018,0.030062089460695048
IT,2019,0.12809246220807222
IT,2020,0.030062089460695048
LT,1994,0.000527378250549699
LT,1995,0.004689562267525706
LT,1996,0.007913630443372338
LT,1997,0.0065125167590897115
LT,1998,0.00854151524160534
LT,1999,0.00563020633062958
LT,2000,0.000797532137548946
LT,2001,0.00196224266677442
LT,2002,0.000527378250549699
LT,2003,0.006103612682435295
LT,2004,0.006432472486779137
LT,2005,0.00321912556138293
LT,2006,0.002569770044734483
LT,2007,0.00902054526508295
LT,2008,0.010327009403448897
LT,2009,0.000527378250549699
LT,2010,0.000527378250549699
LT,2011,0.008350172181538286
LT,2012,0.0033826252813418203
LT,2013,0.005130907729438329
LT,2014,0.009429934692408317
LT,2015,0.0023483797193322685
LT,2016,0.000527378250549699
LT,2017,0.000527378250549699
LT,2018,0.03785727814481421
LT,2019,0.010304461127470079
LT,2020,0.009985875476960048
LU,2000,0.00918778573866929
LU,2001,0.007336576343842299
LU,2005,0.006749458367559691
LU,2006,0.001047325057292589
LU,2007,0.014444788281418541
LU,2009,0.0009868472582610366
LU,2011,0.0015173692112414316
LU,2013,0.01617027234205777
LU,2015,0.008368957760573309
LU,2017,0.011025063529950446
LU,2020,0.04946286811802435
LV,1994,0.0010767208323068543
LV,1995,0.011257039336966796
LV,1996,0.0010767208323068543
LV,1997,0.0037542446814141225
LV,1998,0.023464539948094953
LV,1999,0.010679901269693167
LV,2000,0.012401260745179037
