node,year_construction,capacity_existing
AT,2003,0.40425267735311116
AT,2004,0.7894345564613737
AT,2005,0.11304764613576138
AT,2006,0.11304764613576138
AT,2007,0.11304764613576138
AT,2008,0.11304764613576138
AT,2009,0.11304764613576138
AT,2010,0.2447805637527229
AT,2011,0.11304764613576138
AT,2012,0.8669282363493201
AT,2013,0.7643725679031439
AT,2014,0.3237636118641918
AT,2015,0.1546166001644645
AT,2016,0.875792170053015
AT,2018,0.13902695636950455
AT,2019,0.6356633480911609
AT,2020,0.06917264379024743
AT,2021,0.08697033149530478
BE,2003,0.6646000756672308
BE,2004,0.7877506794684342
BE,2005,0.6646000756672308
BE,2006,1.9840260012639235
BE,2007,1.315906020736583
BE,2008,0.6646000756672308
BE,2009,2.407238030404352
BE,2010,1.2570889996699177
BE,2011,0.6646000756672308
BE,2012,2.2729492165858662
BE,2014,1.3105326892454177
BE,2016,1.5113193289587616
BE,2017,0.39728741419808555
BE,2018,0.26270198026142677
BE,2019,1.4306038064127973
BE,2020,0.42338990218819733
BE,2021,1.0181737794211687
BG,2003,0.0454235005316321
BG,2004,0.07105736677788628
BG,2005,0.11187403607519035
BG,2006,0.1485504228013051
BG,2007,0.11517255931436383
BG,2008,0.10930864898994588
BG,2010,0.01567724564544774
BG,2011,0.004543695341865977
BG,2014,0.06367509879360163
BG,2017,0.05345215094018443
BG,2018,0.05726213935431532
BG,2020,0.04089979237832699
CH,2003,0.3506654816160585
CH,2004,0.6847881645668861
CH,2005,0.09806220094154561
CH,2006,0.09806220094154561
CH,2007,0.09806220094154561
CH,2008,0.09806220094154561
CH,2009,0.09806220094154561
CH,2010,0.21233277869826353
CH,2011,0.09806220094154561
CH,2012,0.7520093856062492
CH,2013,0.6630483597854543
CH,2014,0.2808459392958864
CH,2015,0.13412082986688564
CH,2016,0.759698328080472
CH,2018,0.12059772846066402
CH,2019,0.5514006624855512
CH,2020,0.06000321038857385
CH,2021,0.0754416603491532
CZ,2003,0.06951672550120781
CZ,2004,0.1287599868276409
CZ,2005,0.9947359104907705
CZ,2006,0.06951672550120781
CZ,2007,0.06951672550120781
CZ,2008,0.20403589133862984
CZ,2009,0.06951672550120781
CZ,2010,0.06951672550120781
CZ,2011,0.06951672550120781
CZ,2012,0.37496837366320884
CZ,2014,0.15744658550114982
CZ,2015,2.9684103665533255
CZ,2016,1.4265694623620016
CZ,2017,1.898700308907328
CZ,2018,0.46128835813489905
CZ,2019,1.347319505066093
DE,2003,2.344238497117768
DE,2004,3.3208754747423677
DE,2005,2.344238497117768
DE,2006,3.22457170091904
DE,2007,11.055700381911056
DE,2008,2.344238497117768
DE,2009,5.9525613834683515
DE,2010,2.344238497117768
DE,2011,2.344238497117768
DE,2012,11.550952519941225
DE,2013,7.056284455210019
DE,2014,5.438098987860603
DE,2015,9.167165443445295
DE,2016,15.082779343442523
DE,2017,7.92164822210261
DE,2018,10.29714549994249
DE,2019,2.6455800171350248
DE,2020,6.458967280794071
DE,2021,4.524978858437688
DK,2003,0.40600481803043903
DK,2004,0.11311936163649582
DK,2005,0.11311936163649582
